country,name,symbol,tag,id,issuer,isin,asset class
austria,Sirius 25 – Euro Corporate Bond Fund I A,0P00016MZ1,sirius-25-i-a,1027592,Gutmann KAG,AT0000811468,bond
austria,Iqam Shortterm Eur (ra),0P00000HK0,spangler-iqam-shortterm-euro-r-a,1031642,Spängler IQAM Invest GmbH,AT0000857768,bond
austria,Iqam Shortterm Eur (at),0P0000XAP7,spangler-iqam-shortterm-eur-i-t,1031641,Spängler IQAM Invest GmbH,AT0000A0XBW4,bond
austria,Iqam Shortterm Eur (rt),0P00000HK2,spangler-iqam-shortterm-euro-r-t,1031643,Spängler IQAM Invest GmbH,AT0000817952,bond
austria,Raiffeisen-nachhaltigkeitsfonds-aktien R Vt,0P00000FC9,raiffeisen-nachhaltigk-aktien-r-vt,1123131,Raiffeisen Kapitalanlage GmbH,AT0000677927,equity
austria,Gutmann Euro Short-term Anleihefonds A,0P000018JK,gutmann-euro-short-term-anleihefond,1031529,Gutmann KAG,AT0000611181,bond
austria,Kepler Ethik Rentenfonds A,0P00000T7X,kepler-ethik-rentenfonds-a,1031546,KEPLER-FONDS KAG,AT0000815006,bond
austria,Kepler Ethik Rentenfonds T,0P00000T85,kepler-ethik-rentenfonds-t,1031547,KEPLER-FONDS KAG,AT0000642632,bond
austria,Raiffeisen-euro-corporates Vt,0P00000TH2,raiffeisen-euro-corporates-vt,1142602,Raiffeisen Kapitalanlage GmbH,AT0000712534,bond
austria,R-vip 35 I T,LP68031092,r-vip-35-i-t,1011268,Raiffeisen Kapitalanlage GmbH,AT0000A00XL4,equity
austria,Amundi Gf Vorsorge Aktiv A,0P000015P7,pioneer-funds-austria-gf-vorsorge-a,1027477,Pioneer Investments Austria GmbH,AT0000812698,equity
austria,S Regionenfonds T,0P0000XQA3,s-regionenfonds-t,1027583,Sparkasse Oberösterreich Kag MBH,AT0000A0XPE2,equity
austria,S Regionenfonds A,0P0000XQA4,s-regionenfonds-a,1027584,Sparkasse Oberösterreich Kag MBH,AT0000A0XPC6,equity
austria,Konzept : Ertrag Konservativ T,0P000017VE,konzept-:-ertrag-konservativ-t,1027496,Amundi Austria GmbH,AT0000761663,equity
austria,Konzept : Ertrag Konservativ A,0P000017VD,konzept-:-ertrag-konservativ-a,1027495,Amundi Austria GmbH,AT0000761655,equity
austria,Kepler High Yield Corporate Rentenfonds (t),0P000010K2,kepler-high-yield-corporate-rentent,1031555,KEPLER-FONDS KAG,AT0000722541,bond
austria,Kepler High Yield Corporate Rentenfonds (a),0P000010K3,kepler-high-yield-corporate-rentenf,1031556,KEPLER-FONDS KAG,AT0000737085,bond
austria,Amundi öko Sozial Stock T,LP65097310,amundi-oko-sozial-stock-t,1011275,Amundi Austria GmbH,AT0000A06Q31,equity
austria,Amundi öko Sozial Stock A,LP65097309,amundi-oko-sozial-stock-a,1011274,Amundi Austria GmbH,AT0000A06Q23,equity
austria,3 Banken österreich-fonds R A,0P00000WKS,3-banken-osterreich-fonds-r-a,1031463,3 Banken-Generali Investment GmbH,AT0000662275,equity
austria,Espa Portfolio Bond Europe Eur R01 T,0P00000NIH,espa-portfolio-bond-europe-t,1031517,ERSTE-SPARINVEST Kapitalanlagegesellschaft m.b.H.,AT0000812805,bond
austria,Espa Portfolio Bond Europe Eur R01 A,0P00000NIF,espa-portfolio-bond-europe-a,1031516,ERSTE-SPARINVEST Kapitalanlagegesellschaft m.b.H.,AT0000858527,bond
austria,Raiffeisen-§14-mix T,0P00000LFD,raiffeisen-14-mix-t,1027444,Raiffeisen Kapitalanlage GmbH,AT0000811674,equity
bahrain,Global Gcc Large Cap Fund,0P0000HNFJ,global-gcc-large-cap-gih,1050064,Global Investment House,BH000A0QZKF6,equity
bahrain,Blom Bond Fund,0P0000PUVC,blom-bond,1050073,Blominvest Bank S.A.L.,,bond
bahrain,Kfic Al Basha'er Gcc Equity Fund,0P0000SP50,kfic-al-bashaer-gcc-equity,1050080,Kuwait Finance & Investment Co KSC,,equity
bahrain,Nic Al Mada Investment Fund,0P0000PURK,nic-al-mada-investment,1050072,National Investments Co.,,equity
bahrain,Sico Khaleej Equity Fund,0P0000GGOP,sico-khaleej-equity,1050082,Securities & Investment Company B.S.C.,BH000A1CZ8W7,equity
bahrain,Arab Bank Mena Fund,0P0000PVQL,ab-invest-arab-bank-mena,1050075,Al Arabi Inv Group Co. (AB Invest),,equity
bahrain,Markaz Arabian Fund Acc,0P0000HRHU,markaz-arabian,1050066,Kuwait Financial Centre KPSC,BH000A0RNK96,equity
bahrain,Makaseb Income Fund,0P0000PUMY,makaseb-income,1050070,Mashreqbank PSC,BH000A0J3RR6,bond
bahrain,Nbk Gulf Equity Investment Fund,0P0000PX52,nbk-gulf-equity,1050077,Watani Investment Co.,BH000A0RACG2,equity
bahrain,Al Mal Mena Equity Fund,0P0000PUEY,al-mal-mena-equity,1050071,Al Mal Capital,BH000A0NC5A4,equity
bahrain,Nbk Qatar Equity Usd,0P0000PX54,nbk-qatar-equity,1050078,Watani Investment Co.,BH000A0RACK4,equity
bahrain,Sico Gulf Equity Fund,0P0000GGON,sico-gulf-equity,1050081,Securities & Investment Company B.S.C.,BH000A1CZ8S5,equity
bahrain,Makaseb Arab Tigers Fund Usd Acc,0P0000I28B,makaseb-arab-tigers,1050067,Mashreqbank PSC,BH000A0J3RQ8,equity
bahrain,Global Investment House Global Epadi Fund,0P0000HNFW,global-epadi-gih,1050065,Global Investment House,BH000A0QY1S6,equity
bahrain,Global Investment House Global Gcc Islamic,0P0000JLEY,global-gcc-islamic-gih,1050069,Global Investment House KSCC,BH000A0QY1N7,equity
bahrain,Iiab Islamic Mena Fund,0P0000PVQK,ab-invest-iiab-islamic-mena,1050074,Al Arabi Inv Group Co. (AB Invest),,equity
bahrain,Sico Kingdom Equity Fund,0P0000UD8I,sico-kingdom-equity,1050063,Securities & Investment Company B.S.C.,BH00016X01B0,equity
bahrain,Sico Fixed Income Fund,0P00012RP3,sico-fixed-income,1050062,SICO Fund Services Company BSC( c),,equity
bahrain,Almadar Us Index Fund Acc,0P0000JNDE,almadar-us-index,1050068,Almadar Finance & Investment,,equity
bahrain,Naeem Mena Growth Fund,0P0000XMFR,naeem-mena-growth,1050079,NAEEM Financial Investments,,other
bahrain,Tharawat Sukuk Usd,0P0000PX3G,tharawat-sukuk,1050076,Tharawat Investment House,,bond
belgium,Star Fund - Capitalisation,0P00000OIW,star-fund-capitalisation,1027014,NN Investment Partners Belgium,BE0026510298,equity
belgium,Bnp Paribas B Pension Balanced Fintro Eur Acc,LP65053399,bnp-paribas-b-pension-balanced-fint,1011208,BNP Paribas Asset Management Belgium,BE0946413813,equity
belgium,Bnp Paribas B Pension Balanced Classic Eur Acc,0P00000NCK,bnp-paribas-b-pension-balanced-clas,1027009,BNP Paribas Asset Management Belgium,BE0026480963,equity
belgium,Argenta Pensioenspaarfonds,0P00000NFB,argenta-pensioenspaarfonds,1027011,Argenta Spaarbank NV,BE0172903495,equity
belgium,Belfius Pension Fund High Equities,0P00000OLC,belfius-pension-fund-high-equities,1027020,Belfius Investment Partners,BE0159537696,equity
belgium,Dpam Invest B - Equities Euroland S Dis,0P0000JQ2M,b-equities-euroland-s-distribution,1032038,Degroof Petercam Asset Management S.A.,BE0948646832,equity
belgium,Dpam Invest B - Equities Euroland F Cap,0P0000K74I,b-equities-euroland-f-capitalisatio,1032037,Degroof Petercam Asset Management S.A.,BE0948484184,equity
belgium,Dpam Capital B - Equities Us Index F Eur Cap,0P0000M6CT,dpam-capital-b-equities-us-index-f,1032088,Degroof Petercam Asset Management S.A.,BE0947570744,equity
belgium,Dpam Capital B - Equities Us Index B Eur Cap,0P00000DA6,dpam-capital-b-equities-us-index-b,1032086,Degroof Petercam Asset Management S.A.,BE6278404791,equity
belgium,Ing (b) Collect Portfolio - Ing Core Fund Balanced - Distribution,0P0000XZ4F,ing-b-collect-portfolio-ing-core-f,1027066,NN Investment Partners Belgium,BE6247122318,equity
belgium,Ing (b) Collect Portfolio - Ing Core Fund Balanced - Capitalisation,0P0000XZ4E,ing-b-collect-portfolio-ing-core-fc,1027065,NN Investment Partners Belgium,BE6247121302,equity
belgium,Dpam Capital B - Equities Us Index F Usd Cap,0P0000M6CU,dpam-capital-b-equities-us-index-fu,1032087,Degroof Petercam Asset Management S.A.,BE0947572765,equity
belgium,Dpam Capital B - Equities Us Index B Usd Cap,0P0000M6CR,dpam-capital-b-equities-us-indexbu,1032085,Degroof Petercam Asset Management S.A.,BE6278409840,equity
belgium,Dpam Horizon B Balanced Strategy A,LP68135189,dpam-horizon-b-balanced-strategy-a,1011211,Degroof Petercam Asset Management S.A.,BE6227493937,equity
belgium,Dpam Horizon B Balanced Strategy B,0P0000UNAP,dpam-horizon-b-balanced-strategy-b,1027059,Degroof Petercam Asset Management S.A.,BE6227494943,equity
belgium,Ag Life Stability,0P00001WNW,ag-life-stability,1032026,AG Insurance,BE0389439812,equity
belgium,Metropolitan Rentastro Growth Classic,0P00000OKZ,metropolitan-rentastro-growth-class,1027019,BNP Paribas Asset Management Belgium,BE0026549684,equity
belgium,Dpam Invest B - Balanced Dynamic Growth B Cap,0P00006TUR,b-balanced-dynamic-growth-b-capital,1032029,Degroof Petercam Asset Management S.A.,BE0946551257,equity
belgium,Dpam Invest B - Balanced Dynamic Growth A Dis,0P00006TWJ,b-balanced-dynamic-growth-a-distrib,1032028,Degroof Petercam Asset Management S.A.,BE0946550242,equity
belgium,Dpam Invest B - Balanced Defensive Growth B Cap,0P0000908B,b-balanced-defensive-growth-b-capit,1032027,Degroof Petercam Asset Management S.A.,BE0947140324,equity
belgium,Bnp Paribas B Pension Growth,LP65118221,bnp-paribas-b-pension-growth,1011222,BNP Paribas Asset Management Belgium,BE0946411791,equity
belgium,Belfius Equities Robotics & Innovative Technology C Dis,0P00000KGA,belfius-equities-robotics-innova,1032069,Belfius Investment Partners,BE0176734979,equity
belgium,Belfius Equities Robotics & Innovative Technology L Cap,0P0000SKZ0,belfius-equities-robotics-innoval,1032070,Belfius Investment Partners,BE6214514158,equity
belgium,Belfius Equities Robotics & Innovative Technology C Usd Cap,0P00000N7R,belfius-equities-robotics-innovat,1032071,Belfius Investment Partners,BE0176735018,equity
belgium,Belfius Equities Robotics & Innovative Technology C Eur Cap,0P0001A2A2,belfius-innovative-technology-c,1096253,Belfius Investment Partners,BE6291640264,equity
belgium,Ing (b) Collect Portfolio - Personal Portfolio Yellow - Capitalisation,0P0000AA58,ing-b-collect-portfolio-personal-pc,1027037,NN Investment Partners Belgium,BE0947715257,equity
belgium,Ing (b) Collect Portfolio - Personal Portfolio Yellow - Distribution,0P0000AA59,ing-b-collect-portfolio-personal-pd,1027038,NN Investment Partners Belgium,BE0947714243,equity
belgium,Bnp Paribas B Pension Stability Fintro,0P0000IQQ3,bnp-paribas-b-pension-stability-fin,1027040,BNP Paribas Asset Management Belgium,BE0946412807,equity
belgium,Bnp Paribas B Pension Stability - Eur,LP65053396,bnp-paribas-b-pension-stability-cla,1011221,BNP Paribas Asset Management Belgium,BE0946410785,equity
belgium,Bnp Paribas B Pension Stability - Eur,0P0000KPQW,axa-b-pension-fund-stability,1027048,AXA Bank Europe SA,,equity
belgium,Bnp Paribas B Pension Stability O,0P00012HBS,bnp-paribas-b-pension-stability-o,1027074,BNP Paribas Asset Management Belgium,BE6257703395,equity
belgium,Belfius Pension Fund Low Equities,0P00001CO0,belfius-pension-fund-low-equities,1027032,Belfius Investment Partners,BE0943599804,equity
belgium,Belfius Pension Fund Balanced Plus,0P0000XSUY,belfius-pension-fund-balanced-plus,1027064,Belfius Investment Partners,BE6242862397,equity
belgium,C+f Vega Equity Acc,0P0000YNFR,cf-vega-equity-acc,1027070,Capfi Delen Asset Management S.A.,BE6251880363,equity
belgium,C+f Vega Equity Inc,0P0000YNFS,cf-vega-equity-inc,1027071,Capfi Delen Asset Management S.A.,BE6251882385,equity
belgium,Dpam Invest B - Real Estate Europe A Dis,0P00000ON1,b-real-estate-europe-a-distribution,1032045,Degroof Petercam Asset Management S.A.,BE0058186835,equity
belgium,Dpam Invest B - Real Estate Europe B Cap,0P00000ON0,b-real-estate-europe-b-capitalisati,1032046,Degroof Petercam Asset Management S.A.,BE0058187841,equity
belgium,Dpam Invest B - Real Estate Europe F Cap,0P0000KANK,b-real-estate-europe-f-capitalisati,1032051,Degroof Petercam Asset Management S.A.,BE0948506408,equity
belgium,Dpam Invest B - Real Estate Europe E Dis,0P0000KXQP,b-real-estate-europe-e-distribution,1032050,Degroof Petercam Asset Management S.A.,BE0948507414,equity
belgium,Dpam Invest B - Bonds Eur A Dis,0P00000ON7,b-bonds-eur-a-distribution,1032030,Degroof Petercam Asset Management S.A.,BE0943876665,bond
belgium,Dpam Invest B - Bonds Eur B Cap,0P00000ON6,b-bonds-eur-b-capitalisation,1032031,Degroof Petercam Asset Management S.A.,BE0943877671,bond
belgium,Dpam Invest B - Bonds Eur E Dis,0P0000KANM,b-bonds-eur-e-distribution,1032032,Degroof Petercam Asset Management S.A.,BE0948509436,bond
belgium,Dpam Invest B - Bonds Eur F Cap,0P0000KANL,b-bonds-eur-f-capitalisation,1032033,Degroof Petercam Asset Management S.A.,BE0948508420,bond
belgium,Ing (b) Collect Portfolio - Personal Portfolio White - Distribution,LP65104373,ing-b-collect-portfolio-white,1011207,NN Investment Partners Belgium,BE0947712221,equity
belgium,Ing (b) Collect Portfolio - Personal Portfolio White - Capitalisation,0P0000AA5A,ing-b-collect-portfolio-personal-po,1027039,NN Investment Partners Belgium,BE0947713237,equity
belgium,Van Lanschot Bevek Defensive Portfolio B-capitalisation,LP68282753,van-lanschot-bevek-defensive-capit,1011218,Van Lanschot Kempen NV,BE6266676889,equity
belgium,Van Lanschot Bevek Defensive Portfolio B-distribution,LP68282754,van-lanschot-bevek-defensive-distr,1011219,Van Lanschot Kempen NV,BE6266677895,equity
belgium,C+f Balanced Dynamic Classic Acc,0P000067JP,cf-balanced-dynamic-classic-acc,1027034,Capfi Delen Asset Management S.A.,BE0942126625,equity
belgium,C+f Balanced Dynamic Classic Inc,0P0000MONE,cf-balanced-dynamic-classic-inc,1027051,Capfi Delen Asset Management S.A.,BE0948920666,equity
belgium,Dpam Invest B - Real Estate Europe Dividend A Dis,0P0000S1S8,b-real-estate-europe-dividend-a-dis,1032047,Degroof Petercam Asset Management S.A.,BE6213828088,equity
belgium,Dpam Invest B - Real Estate Europe Dividend B Cap,0P0000S1S9,b-real-estate-europe-dividend-b-cap,1032048,Degroof Petercam Asset Management S.A.,BE6213829094,equity
belgium,Dpam Invest B - Real Estate Europe Dividend F Cap,0P0000S1SA,b-real-estate-europe-dividend-f-cap,1032049,Degroof Petercam Asset Management S.A.,BE6213831116,equity
belgium,Belfius Equities Global Health Care L Cap,0P0000SKYY,belfius-equities-global-health-carl,1032057,Belfius Investment Partners,BE6214512137,equity
belgium,Belfius Equities Global Health Care C Cap,0P00000BOQ,belfius-equities-global-health-carc,1032058,Belfius Investment Partners,BE0163900674,equity
belgium,Belfius Equities Global Health Care C Dis,0P00000BOR,belfius-equities-global-health-care,1032059,Belfius Investment Partners,BE0163901680,equity
belgium,Bnpp B Control Quam Dynamic Bonds Acc,LP68236110,bnpp-b-control-quam-dynamic-bonds-a,1011216,BNP Paribas Asset Management Belgium,BE6251255905,bond
belgium,Bnpp B Control Quam Dynamic Bonds Inc,LP68238447,bnpp-b-control-quam-dynamic-bonds-i,1011217,BNP Paribas Asset Management Belgium,BE6251256911,bond
belgium,C+f Euro Equities Inc,0P000013S5,cf-euro-equities-inc,1027026,Capfi Delen Asset Management S.A.,BE0168477850,equity
belgium,C+f Euro Equities D Acc,0P0000MONG,cf-euro-equities-d-acc,1027053,Capfi Delen Asset Management S.A.,BE0948325536,equity
belgium,C+f Euro Equities Acc,0P00008FPG,cf-euro-equities-acc,1027035,Capfi Delen Asset Management S.A.,BE0946593671,equity
belgium,C+f Euro Equities D Inc,0P0000MONN,cf-euro-equities-d-inc,1027054,Capfi Delen Asset Management S.A.,BE0948324521,equity
belgium,Belfius Equities Leading Brands C Dis,0P00000RZK,belfius-equities-leading-brands-c-d,1032067,Belfius Investment Partners,BE0170210729,equity
belgium,Belfius Equities Leading Brands L Cap,0P0000SKYV,belfius-equities-leading-brands-l-c,1032068,Belfius Investment Partners,BE6214509109,equity
belgium,Belfius Equities Leading Brands C Cap,0P00000BP4,belfius-equities-leading-brands-c-c,1032066,Belfius Investment Partners,BE0170209713,equity
belgium,Dpam Invest B - Equities Newgems Sustainable B Cap,0P00006EKM,dpam-invest-b-eq-newgems-sust-b-cap,1142205,Degroof Petercam Asset Management S.A.,BE0946564383,equity
belgium,Argenta Pensioenspaarfonds Defensive,0P0000RQ8P,argenta-pensioenspaarfonds-defensiv,1027056,Argenta Spaarbank NV,BE6208865897,equity
belgium,Dierickx Leys Fund I Balance Acc,0P00000N86,transparant-balanced-acc,1027008,"Dierickx, Leys & Cie NV Effectenbank",BE0172280084,equity
belgium,Dpam Invest B - Equities Europe Small Caps F Cap,0P0000KANB,b-equities-europe-small-caps-f-capi,1032042,Degroof Petercam Asset Management S.A.,BE0948494282,equity
belgium,Dpam Invest B - Equities Europe Small Caps A Dis,0P00000OMR,b-equities-europe-small-caps-a-dist,1032040,Degroof Petercam Asset Management S.A.,BE0058183808,equity
belgium,Dpam Invest B - Equities Europe Small Caps B Cap,0P00000OMQ,b-equities-europe-small-caps-b-capi,1032041,Degroof Petercam Asset Management S.A.,BE0058185829,equity
belgium,Axa B Fund Fof Patrimonial Selection,0P0000ITWF,axa-b-fund-fof-patrimonial-selectio,1027041,AXA Bank Europe SA,BE0948470043,equity
belgium,Belfius Equities Europe Small & Mid Caps C Cap,0P00000BP7,belfius-equities-bope-small-mid,1032052,Belfius Investment Partners,BE0948878245,equity
belgium,Belfius Equities Europe Small & Mid Caps C Dis,0P00000BP9,belfius-equities-bope-small-mid-c,1032053,Belfius Investment Partners,BE0948877239,equity
belgium,Dpam Capital B Real Estate Emu B Eur Cap,0P00000OK6,real-estate-emu-b,1032090,Degroof Petercam Asset Management S.A.,BE6271654228,equity
belgium,Dpam Capital B Real Estate Emu F Eur Cap,0P0000M6C2,real-estate-emu-f,1032091,Degroof Petercam Asset Management S.A.,BE6271655233,equity
belgium,Axa B Fund Fof Growth Selection,0P0000ITWI,axa-b-fund-fof-growth-selection,1027043,AXA Bank Europe SA,BE0948473070,equity
belgium,Belfius Equities Belgium C Cap,0P00000XWZ,belfius-equities-belgium-c-cap,1096033,Belfius Investment Partners,BE0942851115,equity
belgium,Dpam Horizon B Active Strategy B,LP68135188,dpam-horizon-b-active-strategy-b,1011210,Degroof Petercam Asset Management S.A.,BE6227496963,equity
belgium,Dpam Horizon B Active Strategy A,LP68135187,dpam-horizon-b-active-strategy-a,1011209,Degroof Petercam Asset Management S.A.,BE6227495957,equity
belgium,Belfius Plan Equities,0P00000ONL,belfius-plan-equities,1027021,Belfius Investment Partners,BE0168174739,equity
belgium,Candriam Sustainable - Euro Bonds I Inc,0P0000UQZ3,candriam-sustainable-euro-bonds-i-i,1032075,Candriam Belgium,BE6226279436,bond
belgium,Dpam Capital B - Equities Us Dividend B Eur Cap,0P0000M6CM,dpam-capital-b-equities-us-dividenb,1032082,Degroof Petercam Asset Management S.A.,BE0947853660,equity
belgium,Dpam Capital B - Equities Us Dividend F Eur Cap,0P0000M6CN,dpam-capital-b-equities-us-dividenf,1032083,Degroof Petercam Asset Management S.A.,BE0947854676,equity
belgium,Dpam Capital B - Equities Us Dividend B Usd Cap,0P0000VR9Y,dpam-capital-b-equities-us-dividend,1032084,Degroof Petercam Asset Management S.A.,BE0947865789,equity
belgium,Dpam Horizon B Defensive Strategy A,0P0000UNAQ,dpam-horizon-b-defensive-strategy-a,1027060,Degroof Petercam Asset Management S.A.,BE6227491915,equity
belgium,Dpam Horizon B Defensive Strategy B,0P0000UNAR,dpam-horizon-b-defensive-strategy-b,1027061,Degroof Petercam Asset Management S.A.,BE6227492921,equity
belgium,Dpam Dbi-rdt B Euro Diversified D Eur Distribution,0P00000TQP,dpam-dbi-rdt-b-euro-diversified-d-e,1027022,Degroof Petercam Asset Management S.A.,BE0163615736,equity
belgium,C+f Global Opportunities Acc,0P0000YNFN,cf-global-opportunities-acc,1027068,Capfi Delen Asset Management S.A.,BE6251900567,equity
belgium,C+f Global Opportunities Inc,0P0000YNFO,cf-global-opportunities-inc,1027069,Capfi Delen Asset Management S.A.,BE6251901573,equity
belgium,Dpam Rdt-dbi B Equities Emu S,0P0000M6C6,dpam-dbi-rdt-b-euro-diversified-s-e,1027049,Degroof Petercam Asset Management S.A.,BE6270333592,equity
belgium,Van Lanschot Bevek Equities Dbi-rdt B Distribution,0P0001C2FG,v-lanschot-bevek-eq-dbi-rdt-b-distr,1131291,Van Lanschot Kempen NV,BE6298705102,equity
belgium,C+f Belgian Growth Acc,0P0000YNFV,cf-belgian-growth-acc,1027072,Capfi Delen Asset Management S.A.,BE6251902589,equity
belgium,C+f Belgian Growth Inc,0P0000YNFW,cf-belgian-growth-inc,1027073,Capfi Delen Asset Management S.A.,BE6251903595,equity
